癌症診斷年,性別,縣市別,癌症別,年齡標準化發生率  WHO 2000世界標準人口 (每10萬人口) ,癌症發生數,平均年齡,年齡中位數,粗率 (每10萬人口)
2018,女,新北市,肝及肝內膽管,13.1,464,70.11,70,22.74
2018,女,新北市,膽囊及肝外膽管,2.63,94,69.19,68.5,4.61
2018,女,新北市,胰,6.18,216,67.58,68,10.58
2018,女,新北市,後腹膜腔及腹膜,1.8,55,61.51,63,2.7
2018,女,新北市,消化器官其他分界不明部位,0.06,2,72.5,72.5,0.1
2018,女,新北市,鼻腔、中耳及副鼻竇,0.64,19,61.26,66,0.93
2018,女,新北市,喉,0.23,8,61.88,61,0.39
2018,女,新北市,肺、支氣管及氣管,37.78,"1,307",64.37,64,64.05
2018,女,新北市,胸膜,0.08,3,77.67,83,0.15
2018,女,新北市,胸腺、心臟與中隔,1.38,44,58.2,60.5,2.16
2018,女,新北市,骨、關節及關節軟骨,0.43,10,47.7,52,0.49
2018,女,新北市,結締組織、皮下組織及其他軟組織,1.88,54,56.81,58,2.65
2018,女,新北市,皮膚,7.22,252,71.41,74,12.35
2018,女,新北市,女性乳房,87.99,"2,792",55.84,55,136.81
2018,女,新北市,子宮,0.02,1,64,64,0.05
2018,女,新北市,子宮頸,8.09,250,57.72,56.5,12.25
2018,女,新北市,子宮體,17.68,569,56.07,56,27.88
2018,女,新北市,卵巢、輸卵管及寬韌帶,10.06,299,53.05,54,14.65
2018,女,新北市,其他女性生殖器官,0.8,28,66.79,68,1.37
2018,女,新北市,膀胱,3.41,120,71.08,71.5,5.88
2018,女,新北市,腎,3.14,98,57.94,58,4.8
2018,女,新北市,腎盂及其他泌尿系統,3.41,120,72.16,73,5.88
2018,女,新北市,眼及淚腺,0.32,7,41.29,49,0.34
2018,女,新北市,腦,2.54,64,51.2,52.5,3.14
2018,女,新北市,其他神經系統,0.22,7,63,64,0.34
2018,女,新北市,甲狀腺,21.58,593,48.74,49,29.06
2018,女,新北市,其他內分泌腺,0.83,21,47.9,53,1.03
2018,女,新北市,其他分界不明的部位,0.14,4,56.5,60,0.2
2018,女,新北市,不明原發部位,1.05,39,73.28,70,1.91
2018,女,新北市,何杰金氏淋巴瘤,0.66,13,36.62,37,0.64
2018,女,新北市,白血病,7.26,204,56.01,59.5,10
2018,女,新北市,非何杰金氏淋巴瘤,7.58,251,63.27,64,12.3
2018,女,新北市,漿細胞瘤,1.27,46,67.96,68,2.25
2018,女,新北市,全癌症,303.07,"9,801",60.27,60,480.26
2018,女,桃園市,口腔、口咽及下咽,3.29,54,60.39,62,4.84
2018,女,桃園市,主唾液腺,1.16,18,51.06,55.5,1.61
2018,女,桃園市,鼻咽,2.1,32,52.44,51.5,2.87
2018,女,桃園市,食道,0.73,12,66,68.5,1.07
2018,女,桃園市,胃,5.7,97,69.94,70,8.69
2018,女,桃園市,小腸,0.65,10,58.4,57.5,0.9
2018,女,桃園市,結直腸,34.66,571,65.45,65,51.13
2018,女,桃園市,肝及肝內膽管,13.59,224,68.63,69,20.06
2018,女,桃園市,膽囊及肝外膽管,2.78,47,71.77,72,4.21
2018,女,桃園市,胰,6.87,113,65.65,66,10.12
2018,女,桃園市,後腹膜腔及腹膜,1.02,14,53.57,61,1.25
2018,女,桃園市,消化器官其他分界不明部位,0.06,1,50,50,0.09
2018,女,桃園市,鼻腔、中耳及副鼻竇,0.34,5,57.6,59,0.45
2018,女,桃園市,喉,0.26,4,47.75,46.5,0.36
2018,女,桃園市,肺、支氣管及氣管,34.27,570,63.15,63,51.04
2018,女,桃園市,胸膜,0.18,3,52,56,0.27
2018,女,桃園市,胸腺、心臟與中隔,1.51,22,51.82,55,1.97
2018,女,桃園市,骨、關節及關節軟骨,0.28,3,43.67,56,0.27
2018,女,桃園市,結締組織、皮下組織及其他軟組織,2.49,34,48.62,51,3.04
2018,女,桃園市,皮膚,8.01,134,71.27,75,12
2018,女,桃園市,女性乳房,75.01,"1,175",54.65,54,105.21
2018,女,桃園市,子宮頸,9.63,147,54.42,53,13.16
2018,女,桃園市,子宮體,15.54,245,53.67,53,21.94
2018,女,桃園市,卵巢、輸卵管及寬韌帶,9.41,144,53.22,54,12.89
2018,女,桃園市,其他女性生殖器官,1,17,62,62,1.52
2018,女,桃園市,膀胱,2.49,39,70.41,73,3.49
2018,女,桃園市,腎,3.19,51,61.1,60,4.57
2018,女,桃園市,腎盂及其他泌尿系統,2.73,44,70.36,71.5,3.94
2018,女,桃園市,眼及淚腺,0.48,5,32.8,33,0.45
2018,女,桃園市,腦,2.71,36,52.25,51,3.22
2018,女,桃園市,其他神經系統,0.27,4,47,48.5,0.36
2018,女,桃園市,甲狀腺,15.66,227,49.06,49,20.33
2018,女,桃園市,其他內分泌腺,0.28,3,30.33,29,0.27
2018,女,桃園市,不明原發部位,1.31,23,71.91,80,2.06
2018,女,桃園市,何杰金氏淋巴瘤,0.77,9,35.78,34,0.81
2018,女,桃園市,白血病,8.06,106,52.09,56,9.49
2018,女,桃園市,非何杰金氏淋巴瘤,6.55,104,63.28,65.5,9.31
2018,女,桃園市,漿細胞瘤,1.72,28,66.29,66.5,2.51
2018,女,桃園市,全癌症,277.23,"4,383",59.42,59,392.46
2018,女,新竹縣,口腔、口咽及下咽,3.99,16,67.38,67.5,5.87
2018,女,新竹縣,主唾液腺,0.57,2,38.5,38.5,0.73
2018,女,新竹縣,鼻咽,0.54,2,47,47,0.73
2018,女,新竹縣,食道,1.28,4,55,64.5,1.47
2018,女,新竹縣,胃,5.18,20,57.25,56.5,7.34
2018,女,新竹縣,小腸,0.91,3,49.33,39,1.1
2018,女,新竹縣,結直腸,31.63,133,65.74,65,48.78
2018,女,新竹縣,肝及肝內膽管,12.49,52,70.06,75,19.07
2018,女,新竹縣,膽囊及肝外膽管,2.6,11,71.27,69,4.03
2018,女,新竹縣,胰,6.06,24,65.88,68,8.8
2018,女,新竹縣,後腹膜腔及腹膜,1.85,7,57.86,58,2.57
2018,女,新竹縣,肺、支氣管及氣管,34.95,138,63.09,63,50.62
2018,女,新竹縣,胸膜,0.21,1,75,75,0.37
2018,女,新竹縣,胸腺、心臟與中隔,1.93,7,53.43,53,2.57
2018,女,新竹縣,骨、關節及關節軟骨,0.9,4,67.25,63,1.47
2018,女,新竹縣,結締組織、皮下組織及其他軟組織,1.28,5,61.6,65,1.83
2018,女,新竹縣,皮膚,3.64,18,75.22,75,6.6
2018,女,新竹縣,女性乳房,77.37,292,55.61,55,107.11
2018,女,新竹縣,子宮頸,8.78,32,54.75,54.5,11.74
2018,女,新竹縣,子宮體,15.85,59,55.54,55,21.64
2018,女,新竹縣,卵巢、輸卵管及寬韌帶,9.41,30,47.73,50,11
2018,女,新竹縣,膀胱,3.92,18,74.83,75,6.6
2018,女,新竹縣,腎,3.17,10,51.7,54,3.67
2018,女,新竹縣,腎盂及其他泌尿系統,4.13,17,72.65,74,6.24
2018,女,新竹縣,腦,3.31,10,51,60.5,3.67
2018,女,新竹縣,其他神經系統,0.25,1,62,62,0.37
2018,女,新竹縣,甲狀腺,24.59,81,45.19,44,29.71
2018,女,新竹縣,其他內分泌腺,0.91,2,23,23,0.73
2018,女,新竹縣,不明原發部位,1.02,4,62,66,1.47
2018,女,新竹縣,何杰金氏淋巴瘤,1.01,2,24,24,0.73
2018,女,新竹縣,白血病,6.8,23,56.26,64,8.44
2018,女,新竹縣,非何杰金氏淋巴瘤,8.54,31,60.06,62,11.37
2018,女,新竹縣,漿細胞瘤,1.53,6,61.83,61.5,2.2
2018,女,新竹縣,全癌症,281.28,"1,067",59.04,59,391.38
2018,女,宜蘭縣,口腔、口咽及下咽,2.42,10,62.6,58.5,4.44
2018,女,宜蘭縣,主唾液腺,0.61,2,52,52,0.89
2018,女,宜蘭縣,鼻咽,3.28,8,39.63,41.5,3.55
2018,女,宜蘭縣,食道,2.34,9,64.22,63,4
2018,女,宜蘭縣,胃,8.09,40,74.98,75.5,17.76
2018,女,宜蘭縣,小腸,0.49,3,80.33,82,1.33
2018,女,宜蘭縣,結直腸,27.92,118,66.8,68,52.4
2018,女,宜蘭縣,肝及肝內膽管,19.49,91,72.14,72,40.41
2018,女,宜蘭縣,膽囊及肝外膽管,1.59,6,63.17,58,2.66
2018,女,宜蘭縣,胰,4.35,22,72.32,75.5,9.77
2018,女,宜蘭縣,後腹膜腔及腹膜,0.95,4,65.5,66,1.78
2018,女,宜蘭縣,肺、支氣管及氣管,36.79,147,66.03,66,65.28
2018,女,宜蘭縣,胸膜,0.24,1,67,67,0.44
2018,女,宜蘭縣,胸腺、心臟與中隔,0.54,2,56.5,56.5,0.89
2018,女,宜蘭縣,骨、關節及關節軟骨,1.17,2,34,34,0.89
2018,女,宜蘭縣,結締組織、皮下組織及其他軟組織,1.92,6,54.17,60,2.66
2018,女,宜蘭縣,皮膚,7.13,36,76.92,78.5,15.99
2018,女,宜蘭縣,女性乳房,65.56,230,57.92,57,102.13
2018,女,宜蘭縣,子宮頸,6.68,26,64.27,63,11.55
2018,女,宜蘭縣,子宮體,14.68,51,56.55,57,22.65
2018,女,宜蘭縣,卵巢、輸卵管及寬韌帶,6.66,20,52.3,55,8.88
2018,女,宜蘭縣,其他女性生殖器官,1.44,7,71.57,77,3.11
2018,女,宜蘭縣,膀胱,2.37,12,73.25,71.5,5.33
2018,女,宜蘭縣,腎,4.51,19,66.11,68,8.44
2018,女,宜蘭縣,腎盂及其他泌尿系統,3.95,18,71.78,74,7.99
2018,女,宜蘭縣,腦,2.65,4,27.5,26,1.78
2018,女,宜蘭縣,其他神經系統,0.19,1,76,76,0.44
2018,女,宜蘭縣,甲狀腺,21.78,64,50.3,52,28.42
2018,女,宜蘭縣,不明原發部位,1.29,6,70.17,65.5,2.66
2018,女,宜蘭縣,何杰金氏淋巴瘤,0.3,1,71,71,0.44
2018,女,宜蘭縣,白血病,8.4,31,63.84,67,13.77
2018,女,宜蘭縣,非何杰金氏淋巴瘤,5.3,20,63.45,66,8.88
2018,女,宜蘭縣,漿細胞瘤,0.79,3,66.33,70,1.33
2018,女,宜蘭縣,全癌症,266.28,"1,022",63.53,64,453.83
2018,女,苗栗縣,口腔、口咽及下咽,4.11,18,61.44,61,6.77
2018,女,苗栗縣,主唾液腺,0.46,3,79.33,82,1.13
2018,女,苗栗縣,鼻咽,2.3,8,52.5,52.5,3.01
2018,女,苗栗縣,食道,0.97,4,60.75,57.5,1.51
2018,女,苗栗縣,胃,4.53,26,73.85,76.5,9.79
2018,女,苗栗縣,小腸,0.67,3,63,59,1.13
2018,女,苗栗縣,結直腸,37.63,190,69.23,70,71.51
2018,女,苗栗縣,肝及肝內膽管,16.72,96,73.93,74.5,36.13
2018,女,苗栗縣,膽囊及肝外膽管,1.74,10,72.9,75,3.76
2018,女,苗栗縣,胰,5.59,28,70.61,70.5,10.54
2018,女,苗栗縣,後腹膜腔及腹膜,0.22,2,85.5,85.5,0.75
2018,女,苗栗縣,消化器官其他分界不明部位,0.17,1,78,78,0.38
2018,女,苗栗縣,鼻腔、中耳及副鼻竇,0.21,1,64,64,0.38
2018,女,苗栗縣,喉,0.17,1,77,77,0.38
2018,女,苗栗縣,肺、支氣管及氣管,33.68,158,67.11,69,59.47
2018,女,苗栗縣,胸腺、心臟與中隔,1.85,8,60,60,3.01
2018,女,苗栗縣,骨、關節及關節軟骨,1.03,2,18.5,18.5,0.75
2018,女,苗栗縣,結締組織、皮下組織及其他軟組織,0.84,3,50.33,51,1.13
2018,女,苗栗縣,皮膚,7.03,38,71.5,74.5,14.3
2018,女,苗栗縣,女性乳房,75.48,297,57.02,58,111.78
2018,女,苗栗縣,子宮頸,9.81,37,56.95,60,13.93
2018,女,苗栗縣,子宮體,16.22,61,55.46,55,22.96
2018,女,苗栗縣,卵巢、輸卵管及寬韌帶,12.89,50,57.34,57.5,18.82
2018,女,苗栗縣,其他女性生殖器官,1.4,7,67.14,63,2.63
2018,女,苗栗縣,膀胱,3.7,20,71.35,74,7.53
2018,女,苗栗縣,腎,2.7,12,65.25,67,4.52
2018,女,苗栗縣,腎盂及其他泌尿系統,3.53,21,73.86,75,7.9
2018,女,苗栗縣,腦,2.18,7,54.71,59,2.63
2018,女,苗栗縣,其他神經系統,0.42,1,32,32,0.38
2018,女,苗栗縣,甲狀腺,24.16,82,49.71,50,30.86
2018,女,苗栗縣,其他分界不明的部位,0.21,1,60,60,0.38
2018,女,苗栗縣,不明原發部位,1.41,7,68.71,75,2.63
2018,女,苗栗縣,何杰金氏淋巴瘤,0.56,1,17,17,0.38
2018,女,苗栗縣,白血病,5.52,22,61.18,61.5,8.28
2018,女,苗栗縣,非何杰金氏淋巴瘤,7.31,34,65.32,70.5,12.8
2018,女,苗栗縣,漿細胞瘤,2.7,13,67.54,73,4.89
2018,女,苗栗縣,全癌症,290.76,"1,275",63.19,64,479.88
2018,女,彰化縣,口腔、口咽及下咽,2.86,32,66,66,5.1
2018,女,彰化縣,主唾液腺,1.17,10,52.1,54,1.59
2018,女,彰化縣,鼻咽,1.57,15,58.33,56,2.39
2018,女,彰化縣,食道,0.59,7,67.29,66,1.12
2018,女,彰化縣,胃,6.03,68,67.21,67,10.84
2018,女,彰化縣,小腸,1.06,11,64.45,61,1.75
2018,女,彰化縣,結直腸,33.31,379,67.78,68,60.43
2018,女,彰化縣,肝及肝內膽管,15.98,200,72.6,73,31.89
2018,女,彰化縣,膽囊及肝外膽管,1.77,24,76.17,77,3.83
2018,女,彰化縣,胰,5.7,70,70.36,73,11.16
2018,女,彰化縣,後腹膜腔及腹膜,1.01,9,60.56,64,1.44
2018,女,彰化縣,消化器官其他分界不明部位,0.18,2,66,66,0.32
2018,女,彰化縣,鼻腔、中耳及副鼻竇,0.14,2,73.5,73.5,0.32
2018,女,彰化縣,肺、支氣管及氣管,36.86,398,66.3,67,63.46
2018,女,彰化縣,胸腺、心臟與中隔,1.45,13,54.77,57,2.07
2018,女,彰化縣,骨、關節及關節軟骨,0.28,2,43.5,43.5,0.32
2018,女,彰化縣,結締組織、皮下組織及其他軟組織,2.23,20,55.25,57.5,3.19
2018,女,彰化縣,皮膚,9.74,126,73.06,76,20.09
2018,女,彰化縣,女性乳房,72.18,659,56.95,57,105.08
2018,女,彰化縣,子宮頸,6.33,60,58.75,59,9.57
2018,女,彰化縣,子宮體,14.99,130,53.85,54,20.73
2018,女,彰化縣,卵巢、輸卵管及寬韌帶,10.1,86,54.49,55.5,13.71
2018,女,彰化縣,其他女性生殖器官,1.33,15,67,68,2.39
2018,女,彰化縣,膀胱,2.53,33,74.03,78,5.26
2018,女,彰化縣,腎,2.17,20,62.1,66.5,3.19
2018,女,彰化縣,腎盂及其他泌尿系統,4.02,54,74.5,75.5,8.61
2018,女,彰化縣,眼及淚腺,0.35,3,50.67,51,0.48
2018,女,彰化縣,腦,2.47,18,50.22,47.5,2.87
2018,女,彰化縣,其他神經系統,0.18,1,29,29,0.16
2018,女,彰化縣,甲狀腺,25.44,201,49.05,49,32.05
2018,女,彰化縣,其他內分泌腺,1.06,6,34.5,34,0.96
2018,女,彰化縣,其他分界不明的部位,0.2,2,68,68,0.32
2018,女,彰化縣,不明原發部位,0.71,11,75.36,81,1.75
2018,女,彰化縣,何杰金氏淋巴瘤,0.61,3,28.33,25,0.48
2018,女,彰化縣,白血病,6.77,49,52.71,59,7.81
2018,女,彰化縣,非何杰金氏淋巴瘤,7.2,72,63.03,64.5,11.48
2018,女,彰化縣,漿細胞瘤,1.92,22,70.32,69.5,3.51
2018,女,彰化縣,全癌症,282.58,"2,835",62.45,63,452.05
2018,女,南投縣,口腔、口咽及下咽,4.6,20,63.3,61.5,8.25
2018,女,南投縣,主唾液腺,1.54,5,49.2,52,2.06
2018,女,南投縣,鼻咽,2.41,10,61.7,62,4.12
2018,女,南投縣,食道,1.95,8,59.25,58.5,3.3
2018,女,南投縣,胃,5.22,30,75.4,79.5,12.37
2018,女,南投縣,小腸,0.59,3,71.33,70,1.24
2018,女,南投縣,結直腸,31.49,151,68.2,69,62.27
2018,女,南投縣,肝及肝內膽管,17.16,90,71.42,73,37.12
2018,女,南投縣,膽囊及肝外膽管,1.82,10,71,67.5,4.12
2018,女,南投縣,胰,4.65,22,69.64,74.5,9.07
2018,女,南投縣,後腹膜腔及腹膜,0.84,3,52.67,56,1.24
2018,女,南投縣,消化器官其他分界不明部位,0.49,2,72.5,72.5,0.82
2018,女,南投縣,鼻腔、中耳及副鼻竇,0.45,2,68,68,0.82
2018,女,南投縣,肺、支氣管及氣管,22.37,105,66.79,67,43.3
2018,女,南投縣,胸腺、心臟與中隔,0.5,1,30,30,0.41
2018,女,南投縣,骨、關節及關節軟骨,1.48,2,13.5,13.5,0.82
2018,女,南投縣,結締組織、皮下組織及其他軟組織,1.44,6,65.67,70.5,2.47
2018,女,南投縣,皮膚,8.77,50,74.44,78.5,20.62
2018,女,南投縣,女性乳房,74.4,276,56.64,57,113.82
2018,女,南投縣,子宮頸,6.91,28,60.82,59.5,11.55
2018,女,南投縣,子宮體,15.39,56,55.79,55,23.09
2018,女,南投縣,卵巢、輸卵管及寬韌帶,7.38,22,50.09,53.5,9.07
2018,女,南投縣,其他女性生殖器官,0.51,3,72.67,75,1.24
2018,女,南投縣,膀胱,2.65,12,66.08,67,4.95
2018,女,南投縣,腎,1.71,9,74.22,73,3.71
2018,女,南投縣,腎盂及其他泌尿系統,7.95,46,76.33,76.5,18.97
2018,女,南投縣,腦,1.33,6,66.67,64.5,2.47
2018,女,南投縣,甲狀腺,18.1,60,52.13,53,24.74
2018,女,南投縣,其他內分泌腺,0.85,3,51.67,50,1.24
2018,女,南投縣,不明原發部位,1.04,7,77.29,83,2.89
2018,女,南投縣,何杰金氏淋巴瘤,0.83,2,35.5,35.5,0.82
2018,女,南投縣,白血病,4.24,20,66.8,66.5,8.25
2018,女,南投縣,非何杰金氏淋巴瘤,3.51,16,66.75,67.5,6.6
2018,女,南投縣,漿細胞瘤,1.35,5,57.6,60,2.06
2018,女,南投縣,全癌症,256.61,"1,094",63.64,64,451.17
2018,女,雲林縣,口腔、口咽及下咽,3.96,25,67.88,68,7.57
2018,女,雲林縣,主唾液腺,0.39,2,58,58,0.61
2018,女,雲林縣,鼻咽,1.26,6,57.5,55.5,1.82
2018,女,雲林縣,食道,0.53,3,63.33,64,0.91
2018,女,雲林縣,胃,4.76,38,73.58,77.5,11.5
2018,女,雲林縣,小腸,1.18,8,69,69,2.42
2018,女,雲林縣,結直腸,30.12,215,70.86,74,65.06
2018,女,雲林縣,肝及肝內膽管,21.59,158,72.25,73,47.81
2018,女,雲林縣,膽囊及肝外膽管,2.1,15,71.33,74,4.54
2018,女,雲林縣,胰,5.7,37,68.51,72,11.2
2018,女,雲林縣,後腹膜腔及腹膜,0.87,5,64.6,66,1.51
2018,女,雲林縣,鼻腔、中耳及副鼻竇,0.81,4,56.5,58.5,1.21
2018,女,雲林縣,喉,0.11,1,76,76,0.3
2018,女,雲林縣,肺、支氣管及氣管,29.06,189,68.17,69,57.2
2018,女,雲林縣,胸腺、心臟與中隔,1.75,8,55.38,53.5,2.42
2018,女,雲林縣,結締組織、皮下組織及其他軟組織,0.17,1,62,62,0.3
2018,女,雲林縣,皮膚,10.21,84,75.55,78,25.42
2018,女,雲林縣,女性乳房,65.08,319,56.58,56,96.54
2018,女,雲林縣,子宮頸,6.4,35,61.09,62,10.59
2018,女,雲林縣,子宮體,13.5,66,56.27,56,19.97
2018,女,雲林縣,卵巢、輸卵管及寬韌帶,9.53,40,50.6,50.5,12.1
2018,女,雲林縣,其他女性生殖器官,0.67,5,72.6,70,1.51
2018,女,雲林縣,膀胱,2.39,19,72.89,80,5.75
2018,女,雲林縣,腎,1.22,7,65,59,2.12
2018,女,雲林縣,腎盂及其他泌尿系統,3.6,31,75.84,79,9.38
2018,女,雲林縣,腦,1.76,7,53.57,59,2.12
2018,女,雲林縣,其他神經系統,0.23,1,54,54,0.3
2018,女,雲林縣,甲狀腺,26.84,112,50.77,54,33.89
2018,女,雲林縣,其他內分泌腺,0.16,1,72,72,0.3
2018,女,雲林縣,不明原發部位,2.14,17,74.35,79,5.14
2018,女,雲林縣,何杰金氏淋巴瘤,0.62,2,39,39,0.61
2018,女,雲林縣,白血病,5.45,31,63.97,67,9.38
2018,女,雲林縣,非何杰金氏淋巴瘤,4.67,30,67.8,71,9.08
2018,女,雲林縣,漿細胞瘤,1.15,9,73.67,76,2.72
2018,女,雲林縣,全癌症,260.59,"1,535",64.67,66,464.53
2018,女,嘉義縣,口腔、口咽及下咽,2.38,11,64.64,66,4.52
2018,女,嘉義縣,主唾液腺,0.94,3,52.67,64,1.23
2018,女,嘉義縣,鼻咽,3.12,12,57.33,59.5,4.93
2018,女,嘉義縣,食道,0.5,3,76,71,1.23
2018,女,嘉義縣,胃,6.34,36,71.69,75.5,14.78
2018,女,嘉義縣,小腸,1.26,5,59,59,2.05
2018,女,嘉義縣,結直腸,28.53,148,69.74,71,60.75
2018,女,嘉義縣,肝及肝內膽管,23.01,137,73.37,74,56.24
2018,女,嘉義縣,膽囊及肝外膽管,3.03,16,69.13,75,6.57
2018,女,嘉義縣,胰,4.32,27,74.52,79,11.08
2018,女,嘉義縣,後腹膜腔及腹膜,0.65,3,63.67,75,1.23
2018,女,嘉義縣,鼻腔、中耳及副鼻竇,0.74,3,63,70,1.23
2018,女,嘉義縣,肺、支氣管及氣管,30.32,160,69.46,70,65.68
2018,女,嘉義縣,胸腺、心臟與中隔,1.7,8,64.25,66,3.28
2018,女,嘉義縣,骨、關節及關節軟骨,0.34,1,46,46,0.41
2018,女,嘉義縣,結締組織、皮下組織及其他軟組織,1.9,7,60.43,67,2.87
2018,女,嘉義縣,皮膚,13.39,95,77.99,81,39
2018,女,嘉義縣,女性乳房,59.72,228,57.68,58,93.59
2018,女,嘉義縣,子宮,0.22,1,71,71,0.41
2018,女,嘉義縣,子宮頸,7.16,29,59.66,61,11.9
2018,女,嘉義縣,子宮體,12.38,42,52.55,51,17.24
2018,女,嘉義縣,卵巢、輸卵管及寬韌帶,11.22,41,57.8,54,16.83
2018,女,嘉義縣,其他女性生殖器官,1.23,7,72,76,2.87
2018,女,嘉義縣,膀胱,4.97,28,71.79,75.5,11.49
2018,女,嘉義縣,腎,1.75,7,60.43,61,2.87
2018,女,嘉義縣,腎盂及其他泌尿系統,6.15,38,74,75,15.6
2018,女,嘉義縣,眼及淚腺,0.39,2,68,68,0.82
2018,女,嘉義縣,腦,3.36,9,51.89,54,3.69
2018,女,嘉義縣,甲狀腺,20.05,60,47.9,48,24.63
2018,女,嘉義縣,其他內分泌腺,0.67,2,47,47,0.82
2018,女,嘉義縣,不明原發部位,0.76,5,77.8,89,2.05
2018,女,嘉義縣,何杰金氏淋巴瘤,1.12,2,20.5,20.5,0.82
2018,女,嘉義縣,白血病,8.45,33,62.88,64,13.55
2018,女,嘉義縣,非何杰金氏淋巴瘤,4.83,22,65.32,68.5,9.03
2018,女,嘉義縣,漿細胞瘤,2.02,12,73,77.5,4.93
2018,女,嘉義縣,全癌症,268.93,"1,243",65.73,67,510.23
2018,女,屏東縣,口腔、口咽及下咽,7,53,64.53,65,13.12
2018,女,屏東縣,鼻咽,3.01,17,54.94,52,4.21
2018,女,屏東縣,食道,1.15,10,67.5,63,2.48
2018,女,屏東縣,胃,5.08,43,72.74,73,10.65
2018,女,屏東縣,小腸,0.85,6,62.5,62.5,1.49
2018,女,屏東縣,結直腸,30.85,242,67.5,67,59.92
2018,女,屏東縣,肝及肝內膽管,19.04,156,70.78,72,38.63
2018,女,屏東縣,膽囊及肝外膽管,2.88,23,68.65,69,5.69
2018,女,屏東縣,胰,3.47,29,70.66,73,7.18
2018,女,屏東縣,後腹膜腔及腹膜,0.25,2,73,73,0.5
2018,女,屏東縣,鼻腔、中耳及副鼻竇,0.45,3,63,75,0.74
2018,女,屏東縣,喉,0.81,5,59.2,55,1.24
2018,女,屏東縣,肺、支氣管及氣管,27.73,213,66.02,66,52.74
2018,女,屏東縣,胸腺、心臟與中隔,2.11,11,54.55,59,2.72
2018,女,屏東縣,骨、關節及關節軟骨,1.14,6,49.5,57.5,1.49
2018,女,屏東縣,結締組織、皮下組織及其他軟組織,0.98,6,58.5,64.5,1.49
2018,女,屏東縣,皮膚,14.14,126,73.98,77,31.2
2018,女,屏東縣,女性乳房,65.53,427,57.94,57,105.73
2018,女,屏東縣,子宮,0.12,1,61,61,0.25
2018,女,屏東縣,子宮頸,9.71,62,59.69,62,15.35
2018,女,屏東縣,子宮體,11.65,73,56.07,55,18.08
2018,女,屏東縣,卵巢、輸卵管及寬韌帶,9.18,57,56.53,58,14.11
2018,女,屏東縣,其他女性生殖器官,0.52,4,66.75,66.5,0.99
2018,女,屏東縣,膀胱,3.22,29,72.45,73,7.18
2018,女,屏東縣,腎,2.87,13,55.46,63,3.22
2018,女,屏東縣,腎盂及其他泌尿系統,5.8,51,72.51,72,12.63
2018,女,屏東縣,眼及淚腺,0.7,1,0,0,0.25
2018,女,屏東縣,腦,2.79,13,48.54,50,3.22
2018,女,屏東縣,其他神經系統,1.53,3,20.33,1,0.74
2018,女,屏東縣,甲狀腺,23.72,128,50.52,51,31.69
2018,女,屏東縣,其他內分泌腺,0.89,2,24.5,24.5,0.5
2018,女,屏東縣,其他分界不明的部位,0.25,2,65,65,0.5
2018,女,屏東縣,不明原發部位,1.56,14,75.5,76.5,3.47
2018,女,屏東縣,何杰金氏淋巴瘤,0.94,4,46,46,0.99
2018,女,屏東縣,白血病,7.07,47,61.09,62,11.64
2018,女,屏東縣,非何杰金氏淋巴瘤,5.28,38,63.26,64,9.41
2018,女,屏東縣,漿細胞瘤,0.37,4,77,81,0.99
2018,女,屏東縣,全癌症,274.67,"1,924",63.18,64,476.39
2018,女,澎湖縣,口腔、口咽及下咽,7.63,3,49.33,52,5.92
2018,女,澎湖縣,主唾液腺,1.16,1,61,61,1.97
2018,女,澎湖縣,胃,3.91,6,81.17,82.5,11.85
2018,女,澎湖縣,結直腸,34.51,36,71.17,71.5,71.1
2018,女,澎湖縣,肝及肝內膽管,17.37,17,71.29,72,33.57
2018,女,澎湖縣,胰,4.45,4,65,64.5,7.9
2018,女,澎湖縣,肺、支氣管及氣管,34.47,32,67.13,66.5,63.2
2018,女,澎湖縣,骨、關節及關節軟骨,1.07,1,68,68,1.97
2018,女,澎湖縣,皮膚,5.97,8,80.25,82.5,15.8
2018,女,澎湖縣,女性乳房,34.73,25,53.48,55,49.37
2018,女,澎湖縣,子宮頸,4.55,5,71.2,59,9.87
2018,女,澎湖縣,子宮體,6.89,5,54.2,58,9.87
2018,女,澎湖縣,膀胱,3.46,4,73.25,73,7.9
2018,女,澎湖縣,腎,2.73,2,57.5,57.5,3.95
2018,女,澎湖縣,腦,2.72,2,54,54,3.95
2018,女,澎湖縣,甲狀腺,21,16,57.75,57.5,31.6
2018,女,澎湖縣,不明原發部位,1.16,1,64,64,1.97
2018,女,澎湖縣,白血病,1.66,1,47,47,1.97
2018,女,澎湖縣,非何杰金氏淋巴瘤,4.33,3,50,54,5.92
2018,女,澎湖縣,全癌症,193.78,172,65.42,65,339.7
2018,女,花蓮縣,口腔、口咽及下咽,6.57,21,68.43,67,12.99
2018,女,花蓮縣,鼻咽,1.28,3,54,52,1.86
